16864,-384,-2196
16984,-452,-2260
17104,-532,-2168
17140,-748,-2144
17076,-824,-2260
17108,-756,-2248
17084,-560,-2216
16976,-548,-2268
16832,-424,-2272
16796,-232,-2224
16804,-32,-2188
16764,-88,-2280
16764,-112,-2272
16800,-80,-2040
16788,-228,-2276
16884,-452,-2332
16968,-564,-2092
17072,-652,-2200
17152,-768,-2112
17084,-840,-2124
17148,-684,-2148
17044,-604,-2020
17040,-580,-2260
16932,-300,-2228
16816,-172,-2332
16724,-88,-2336
16784,-124,-2296
16660,-120,-2168
16740,-252,-2336
16840,-352,-2256
16956,-404,-2352
17008,-572,-2152
16992,-720,-2088
17168,-776,-1984
17068,-648,-2140
17080,-684,-2212
17000,-732,-2232
16860,-508,-2176
16948,-392,-2216
16860,-200,-2308
16684,-60,-2152
16680,0,-2148
16744,-52,-2248
16836,-248,-2164
16808,-280,-2112
16916,-480,-2204
17096,-504,-2204
17036,-728,-2308
17100,-684,-2212
16984,-712,-2164
17156,-648,-2264
17040,-596,-2248
16932,-520,-2240
16752,-376,-2260
16896,-144,-2176
16800,-240,-2272
16696,-20,-2324
16780,-60,-2192
16752,-240,-2200
16784,-328,-2260
16980,-388,-2272
16972,-500,-2132
16928,-724,-2172
17160,-752,-2048
17060,-692,-2144
17028,-588,-2144
17060,-604,-2152
17020,-504,-2164
16908,-320,-2416
16816,-232,-2116
16664,-188,-2236
16772,-92,-2212
16764,-156,-2104
16840,-192,-2232
16760,-324,-2164
16844,-316,-2248
17088,-496,-2156
17044,-644,-2228
17112,-684,-2180
17064,-704,-1996
17172,-716,-2284
17016,-680,-2304
17020,-588,-2296
16956,-360,-2272
16900,-260,-2284
16764,-272,-2256
16792,-56,-2052
16788,24,-2224
16768,-160,-2172
16784,-372,-2412
16876,-304,-2296
16924,-368,-2412
17016,-440,-2144
17044,-612,-2144
17060,-612,-2076
17156,-676,-2060
16976,-704,-2184
16960,-460,-2200
16984,-424,-2132
16880,-340,-2240
16832,-280,-2156
16724,-156,-2200
16844,-88,-2184
16844,-200,-2300
16900,-240,-2164
16868,-288,-2220
16832,-460,-2256
16964,-488,-2288
16996,-592,-2256
17052,-568,-2224
16976,-604,-2208
17020,-672,-2188
17056,-620,-2356
16984,-544,-2120
16788,-376,-2108
16896,-244,-2208
16800,-148,-2252
16756,-116,-2256
16832,-180,-2164
16716,-168,-2392
16872,-188,-2272
16968,-444,-2188
16976,-496,-2028
16908,-536,-2176
17096,-680,-2144
17052,-664,-2264
17036,-632,-2304
16988,-440,-2052
16868,-380,-2284
16696,-220,-2360
16732,-156,-2344
16776,-128,-2316
16756,-216,-2396
16720,-164,-2220
16884,-268,-2188
16844,-420,-2172
16968,-452,-2168
16980,-452,-2344
17024,-672,-2184
17052,-632,-2064
17116,-712,-2172
16920,-544,-2400
17008,-564,-2180
